2015-02-21 22:05:24,"#NeverBeAloneVideo I'm excited and so proud of u @ShawnMendes  ilysm, follow me?  💙✖️💭 x734 http://t.co/pg01KurxOQ"
2015-02-21 22:05:24,"THE NEVER ALONE VIDEO IS COMING OUT THIS WEEK OMG #NeverBeAloneVideo #NeverBeAloneVideo #NeverBeAloneVideo 
@ShawnMendes @ShawnMendes  x60"
2015-02-21 22:05:24,"💕🍩💕🍩💕
@ShawnMendes
I love you more than anything in the whole world❤
please follow me🐥
#NeverBeAloneVideo
💕🍩💕🍩💕 x50"
2015-02-21 22:05:24,"#NeverBeAloneVideo I can't wait to see it @ShawnMendes 
X14"
2015-02-21 22:05:23,"NUMBER 1 WORLDWIDE TREND 👏👏😍 @ShawnMendes @andrewgertler 
#NeverBeAloneVideo http://t.co/Om9I6EXbZ4"
2015-02-21 22:05:23,RT @starlightmendes: #NeverBeAloneVideo got me like .. 💭✨🎵 http://t.co/U0KrpU9KzJ
2015-02-21 22:05:23,"👋Hi Shawn 
You're my king👑
Te amo mucho 💓
please 🙏🌟can u follow me? Is my dream😭 💤
Chile loves you!😚
#NeverBeAloneVideo
x26"
2015-02-21 22:05:23,#NeverBeAloneVideo YAY ITS TRENDING
2015-02-21 22:05:23,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:23,"@ShawnMendes 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
ITS MY
BIRTHDAY 👏"
2015-02-21 22:05:22,"⭐️⭐️
CMON GUYS LETS TREND IT 💗
SHAWN DESERVES IT 
#NeverBeAloneVideo 
⭐️⭐️
30"
2015-02-21 22:05:22,trending  http://t.co/wUuC29KpSL   #NeverBeAloneVideo #STYLATORARMYaddmewith #MLGProLeagueChamps #O http://t.co/mVBs4Xgryd
2015-02-21 22:05:22,ME BC #NeverBeAloneVideo IS TRENDING 💞💞💞 @ShawnMendes http://t.co/6D64NiW0Pe
2015-02-21 22:05:22,twitter #hashtags #trending  https://t.co/VIWfPjPLvf   #NeverBeAloneVideo #STYLATORARMYaddmewith http://t.co/mVBs4Xgryd
2015-02-21 22:05:22,I can't wait! #NeverBeAloneVideo  @ShawnMendes http://t.co/lkfX4yMC6T
2015-02-21 22:05:22,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:13,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:13,"IM SO EXCITED OMG!
AAAAHH
Shawn your awesome
I love your music
Would u follow me ?
@ShawnMendes #NeverBeAloneVideo
x62"
2015-02-21 22:05:12,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:12,"@ShawnMendes
can you follow me?
for you it's 1second
for me it's great happiness!💎
i love you so much
have a nice day💌
#NeverBeAloneVideo 👵"
2015-02-21 22:05:12,"SO EXCITED BY #NeverBeAloneVideo 
AND SO PROUD OF @Shawnmendes 😻💚💛
x22"
2015-02-21 22:05:12,"RT @cartahscashew: @ShawnMendes 

I CANT WAIT😍🎶

#NeverBeAloneVideo"
2015-02-21 22:05:12,RT @MendesBelieved: it looks like i'm gonna die again this week bc of #NeverBeAloneVideo
2015-02-21 22:05:11,"tomorrow first snippet of #NeverBeAloneVideo by @ShawnMendes 😍
i can't waittt!✨🎊 x37"
2015-02-21 22:05:11,"⭐️⭐️
CMON GUYS LETS TREND IT 💗
SHAWN DESERVES IT 
#NeverBeAloneVideo 
⭐️⭐️
28"
2015-02-21 22:05:11,"@ShawnMendes When will I be lucky enough for you to follow me or answer a tweet of me? #NeverBeAloneVideo ily 💕 x1,693"
2015-02-21 22:05:11,@ShawnMendes proud of you sweetie pumpkin 😂 can't wait for #NeverBeAloneVideo
2015-02-21 22:05:11,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:10,"@ShawnMendes #NeverBeAloneVideo ILYSFM PLEASE SHAWN
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
62"
2015-02-21 22:05:10,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:10,#NeverBeAloneVideo IM SCREAMING IM SO EXITED
2015-02-21 22:05:10,"💕🍩💕🍩💕
@ShawnMendes
I love you more than anything in the whole world❤
please follow me🐥
#NeverBeAloneVideo
💕🍩💕🍩💕 x48"
2015-02-21 22:05:09,"@ShawnMendes can you follow me? pls shawn, I beg you, you're my all, and your follow means so much for me 🙏🙏🙏🙏💖💖😍💞💕 #NeverBeAloneVideo 12"
2015-02-21 22:05:09,"""@_HelpForFans_: Quote if want @ShawnMendes Follows 💕😍😘😘 #NeverBeAloneVideo please baby -AldyJB"""
2015-02-21 22:05:08,"@ShawnMendes 
HI SHAWN
👼👼👼👼
I LOVE U
😻😻😻😻
FOLLOW ME PLEASE
🎈🎈🎈🎈
I BEG U SHAWN
😔😔😔😔
#NeverBeAloneVideo
💘💘💘💘
1473"
2015-02-21 22:05:08,"IM SO EXCITED OMG!
AAAAHH
Shawn your awesome
I love your music
Would u follow me ?
@ShawnMendes #NeverBeAloneVideo
x61"
2015-02-21 22:05:08,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:08,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:08,"@ShawnMendes I JUST CAN SAY PROUD PROUD AND MORE PROUD
#NeverBeAloneVideo"
2015-02-21 22:05:07,"#NeverBeAloneVideo
@ShawnMendes 
☁💎☁💎☁💎
Tweet it for a snippet 
☁💎☁💎☁💎
x28 http://t.co/psETdvSFw1"
2015-02-21 22:05:07,"👋Hi Shawn 
You're my king👑
Te amo mucho 💓
please 🙏🌟can u follow me? Is my dream😭 💤
Chile loves you!😚
#NeverBeAloneVideo
x23"
2015-02-21 22:05:07,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:07,RT @butwharxld: #RT IF YOU WANT A SOLO DM WITH SHAWN ! #NeverBeAloneVideo http://t.co/QFGRAT2I5w
2015-02-21 22:05:07,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:07,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:07,"@ShawnMendes took a piece of my heart &amp; made it all his own
 
#NeverBeAloneVideo this week! Can't wait tbh
 
Can u follow me pls?
 
x39"
